transaction_id,customer_id,amount,timestamp,merchant,category,location,device_type,is_fraud
TXN_0080774,CUST_01598,10.1,2026-01-17 12:45:36,Walmart,entertainment,"New York, US",mobile,0
TXN_0050227,CUST_01886,164.8,2026-02-20 17:57:42,Uber,retail,"New York, US",mobile,0
TXN_0003591,CUST_00183,24.92,2026-01-14 21:46:40,Netflix,retail,"New York, US",mobile,0
TXN_0031743,CUST_00070,150.53,2026-02-06 09:02:31,Apple,entertainment,"London, UK",pos_terminal,0
TXN_0003281,CUST_01230,94.93,2026-01-17 11:26:02,Gas Station,groceries,"New York, US",mobile,0
TXN_0025263,CUST_00502,13.61,2026-02-19 22:12:19,Amazon,retail,"Mumbai, IN",mobile,0
TXN_0025262,CUST_01965,14.38,2026-01-12 14:01:18,Gas Station,travel,"Mumbai, IN",mobile,0
TXN_0003329,CUST_01852,18.44,2026-01-18 19:24:08,Netflix,retail,"Mumbai, IN",desktop,0
TXN_0099619,CUST_00767,1375.7,2026-01-24 04:47:12,Apple,travel,"Berlin, DE",desktop,1
TXN_0095294,CUST_00053,22.81,2026-01-19 17:44:55,Gas Station,groceries,"New York, US",pos_terminal,0
TXN_0040068,CUST_01022,35.24,2026-01-06 15:49:06,Gas Station,groceries,"New York, US",mobile,0
TXN_0030977,CUST_00447,11.6,2026-02-02 09:46:04,Uber,travel,"Mumbai, IN",desktop,0
TXN_0024741,CUST_01887,43.8,2026-02-15 06:44:38,Netflix,groceries,"Mumbai, IN",mobile,0
TXN_0027134,CUST_01782,9.96,2026-02-23 10:07:14,Uber,travel,"New York, US",mobile,0
TXN_0082367,CUST_00368,30.42,2026-02-16 08:56:55,Gas Station,retail,"London, UK",mobile,0
TXN_0069580,CUST_00834,5.08,2026-02-21 10:00:38,Uber,retail,"Mumbai, IN",mobile,0
TXN_0063437,CUST_00082,194.67,2026-01-02 14:39:06,Gas Station,groceries,"New York, US",pos_terminal,0
TXN_0053106,CUST_00705,40.74,2026-02-05 18:54:22,Walmart,entertainment,"London, UK",pos_terminal,0
TXN_0009330,CUST_01718,42.35,2026-02-14 19:53:51,Netflix,travel,"New York, US",mobile,0
TXN_0093280,CUST_00338,50.34,2026-02-12 11:07:32,Walmart,entertainment,"New York, US",desktop,0
TXN_0039129,CUST_01974,227.73,2026-01-07 10:06:18,Amazon,groceries,"New York, US",mobile,0
TXN_0032002,CUST_01250,86.22,2026-01-16 21:48:39,Gas Station,groceries,"New York, US",mobile,0
TXN_0006734,CUST_01739,53.08,2026-02-18 21:26:42,Apple,groceries,"Mumbai, IN",pos_terminal,0
TXN_0099473,CUST_00510,676.58,2026-01-10 02:32:41,Apple,travel,"Tokyo, JP",desktop,1
TXN_0077513,CUST_00358,126.71,2026-02-03 10:22:21,Apple,entertainment,"Mumbai, IN",mobile,0
TXN_0015162,CUST_01362,55.52,2026-02-12 21:39:29,Walmart,retail,"London, UK",mobile,0
TXN_0088578,CUST_01592,24.29,2026-02-25 10:26:26,Uber,travel,"Mumbai, IN",mobile,0
TXN_0013092,CUST_01154,18.05,2026-02-06 14:02:41,Walmart,entertainment,"New York, US",mobile,0
TXN_0028795,CUST_01047,23.8,2026-01-17 17:09:01,Walmart,entertainment,"London, UK",desktop,0
TXN_0086140,CUST_01152,71.42,2026-01-12 16:47:05,Netflix,groceries,"London, UK",mobile,0
TXN_0067584,CUST_01631,55.31,2026-01-31 18:10:19,Gas Station,retail,"New York, US",mobile,0
TXN_0089150,CUST_01803,71.64,2026-01-08 20:53:20,Apple,retail,"New York, US",mobile,0
TXN_0095149,CUST_00075,20.67,2026-02-13 19:02:33,Walmart,groceries,"London, UK",mobile,0
TXN_0014451,CUST_01973,30.34,2026-02-12 11:45:20,Uber,travel,"Mumbai, IN",mobile,0
TXN_0031289,CUST_01924,64.53,2026-02-14 15:42:44,Amazon,entertainment,"New York, US",desktop,0
TXN_0041608,CUST_00654,9.1,2026-02-07 17:42:20,Walmart,retail,"London, UK",mobile,0
TXN_0066507,CUST_01246,17.8,2026-01-04 10:18:40,Gas Station,travel,"London, UK",desktop,0
TXN_0020643,CUST_01484,40.81,2026-01-17 14:09:19,Gas Station,groceries,"Mumbai, IN",mobile,0
TXN_0067804,CUST_00252,81.87,2026-02-17 09:21:36,Gas Station,travel,"New York, US",mobile,0
TXN_0023951,CUST_00959,69.1,2026-02-13 22:26:33,Netflix,travel,"New York, US",pos_terminal,0
TXN_0070423,CUST_00887,34.78,2026-01-07 19:37:11,Netflix,travel,"New York, US",desktop,0
TXN_0049940,CUST_01351,215.41,2026-02-04 09:56:35,Netflix,retail,"New York, US",mobile,0
TXN_0041542,CUST_01101,15.53,2026-02-22 17:14:59,Gas Station,travel,"London, UK",mobile,0
TXN_0065690,CUST_01702,40.8,2026-01-26 11:49:50,Apple,travel,"Mumbai, IN",mobile,0
TXN_0089624,CUST_01981,123.07,2026-02-28 07:05:26,Netflix,travel,"Mumbai, IN",desktop,0
TXN_0019942,CUST_00597,54.76,2026-02-06 21:43:59,Apple,retail,"London, UK",mobile,0
TXN_0089015,CUST_00641,66.57,2026-02-04 06:52:59,Uber,retail,"London, UK",mobile,0
TXN_0009202,CUST_00503,177.71,2026-01-08 16:04:26,Walmart,entertainment,"London, UK",mobile,0
TXN_0007827,CUST_00784,39.1,2026-02-13 08:44:11,Amazon,entertainment,"New York, US",pos_terminal,0
TXN_0058813,CUST_00639,41.68,2026-01-27 22:52:03,Gas Station,travel,"London, UK",desktop,0
TXN_0004016,CUST_01110,100.15,2026-02-13 15:18:34,Amazon,groceries,"Mumbai, IN",mobile,0
TXN_0007501,CUST_01839,35.92,2026-02-10 16:47:12,Amazon,entertainment,"London, UK",desktop,0
TXN_0028678,CUST_00868,33.52,2026-01-20 12:31:48,Gas Station,retail,"New York, US",desktop,0
TXN_0053703,CUST_00336,21.54,2026-01-31 15:56:52,Gas Station,travel,"New York, US",mobile,0
TXN_0069815,CUST_00437,48.24,2026-01-17 15:14:25,Amazon,retail,"Mumbai, IN",mobile,0
TXN_0063498,CUST_00051,17.44,2026-01-09 22:31:59,Netflix,travel,"New York, US",mobile,0
TXN_0027803,CUST_00404,170.0,2026-01-29 18:19:20,Netflix,travel,"Mumbai, IN",mobile,0
TXN_0022629,CUST_01272,69.68,2026-01-19 11:57:01,Amazon,groceries,"London, UK",mobile,0
TXN_0018278,CUST_00171,34.61,2026-01-26 15:20:12,Apple,retail,"New York, US",mobile,0
TXN_0036802,CUST_00001,202.77,2026-01-04 22:07:36,Apple,retail,"New York, US",desktop,0
TXN_0026954,CUST_00234,25.34,2026-01-11 08:58:24,Amazon,travel,"London, UK",desktop,0
TXN_0074584,CUST_00912,45.54,2026-01-12 21:52:29,Amazon,travel,"New York, US",desktop,0
TXN_0088360,CUST_01494,7.51,2026-01-03 10:31:47,Apple,travel,"London, UK",desktop,0
TXN_0008862,CUST_01515,23.03,2026-02-02 06:40:29,Netflix,travel,"Mumbai, IN",mobile,0
TXN_0097957,CUST_01920,15.75,2026-01-01 17:38:17,Gas Station,travel,"Mumbai, IN",desktop,0
TXN_0081889,CUST_01688,24.61,2026-01-07 22:27:02,Uber,retail,"London, UK",desktop,0
TXN_0096041,CUST_01287,63.93,2026-01-21 09:46:03,Uber,groceries,"Mumbai, IN",desktop,0
TXN_0058085,CUST_01790,58.06,2026-01-10 15:56:29,Uber,entertainment,"London, UK",mobile,0
TXN_0030737,CUST_01232,67.11,2026-02-25 22:13:36,Amazon,entertainment,"London, UK",mobile,0
TXN_0005871,CUST_01148,96.28,2026-01-16 18:38:45,Walmart,groceries,"New York, US",mobile,0
TXN_0013647,CUST_01817,7.38,2026-01-29 17:18:15,Amazon,entertainment,"Mumbai, IN",pos_terminal,0
TXN_0000795,CUST_00396,13.01,2026-02-03 19:38:14,Walmart,travel,"New York, US",desktop,0
TXN_0010166,CUST_00182,8.58,2026-01-04 17:00:09,Uber,retail,"New York, US",mobile,0
TXN_0092243,CUST_00394,21.27,2026-01-22 18:48:27,Amazon,travel,"New York, US",desktop,0
TXN_0004699,CUST_01228,63.8,2026-01-09 15:30:16,Apple,entertainment,"New York, US",mobile,0
TXN_0029351,CUST_01139,23.43,2026-01-17 16:12:44,Amazon,retail,"Mumbai, IN",mobile,0
TXN_0011138,CUST_01507,15.34,2026-02-10 06:57:13,Netflix,travel,"London, UK",mobile,0
TXN_0053907,CUST_00533,9.66,2026-01-26 08:18:15,Walmart,groceries,"New York, US",mobile,0
TXN_0093807,CUST_00751,173.49,2026-02-15 22:08:51,Uber,travel,"London, UK",desktop,0
TXN_0085773,CUST_01099,22.69,2026-02-02 19:16:27,Walmart,entertainment,"London, UK",mobile,0
TXN_0084037,CUST_01131,23.73,2026-01-28 15:44:30,Apple,entertainment,"London, UK",desktop,0
TXN_0090000,CUST_01530,25.0,2026-01-05 18:13:26,Walmart,entertainment,"New York, US",mobile,0
TXN_0015134,CUST_00434,108.12,2026-02-13 10:57:19,Apple,travel,"Mumbai, IN",mobile,0
TXN_0031409,CUST_01050,51.27,2026-02-06 22:10:17,Gas Station,retail,"London, UK",pos_terminal,0
TXN_0093138,CUST_01951,11.34,2026-02-12 11:27:15,Netflix,travel,"New York, US",mobile,0
TXN_0012699,CUST_00639,46.84,2026-02-09 17:51:35,Netflix,travel,"New York, US",mobile,0
TXN_0038876,CUST_00014,6.25,2026-01-15 14:45:55,Apple,entertainment,"London, UK",mobile,0
TXN_0084544,CUST_01187,79.07,2026-01-13 06:16:09,Netflix,groceries,"Mumbai, IN",mobile,0
TXN_0055612,CUST_01889,157.65,2026-01-27 13:22:22,Amazon,groceries,"New York, US",desktop,0
TXN_0023334,CUST_00475,33.27,2026-02-28 08:55:46,Uber,retail,"London, UK",pos_terminal,0
TXN_0068198,CUST_01500,110.55,2026-01-28 07:17:55,Gas Station,retail,"Mumbai, IN",mobile,0
TXN_0062485,CUST_00817,54.97,2026-02-10 12:07:37,Amazon,entertainment,"Mumbai, IN",mobile,0
TXN_0035517,CUST_01511,99.14,2026-02-22 13:50:04,Uber,travel,"London, UK",mobile,0
TXN_0007670,CUST_00225,34.42,2026-01-12 08:46:23,Gas Station,travel,"Mumbai, IN",mobile,0
TXN_0037460,CUST_00804,11.35,2026-01-05 10:08:00,Gas Station,entertainment,"Mumbai, IN",mobile,0
TXN_0087874,CUST_01567,62.82,2026-02-28 21:40:30,Uber,travel,"New York, US",mobile,0
TXN_0029040,CUST_01493,33.0,2026-01-05 13:31:15,Netflix,retail,"New York, US",mobile,0
TXN_0075769,CUST_00324,38.19,2026-02-09 16:00:12,Netflix,travel,"London, UK",mobile,0
TXN_0068952,CUST_01505,66.23,2026-01-08 12:50:16,Amazon,groceries,"London, UK",mobile,0
TXN_0075205,CUST_01810,53.99,2026-02-08 06:19:43,Amazon,groceries,"New York, US",desktop,0
TXN_0076991,CUST_01275,23.4,2026-02-27 13:23:49,Netflix,retail,"New York, US",mobile,0
TXN_0083428,CUST_01779,421.54,2026-01-01 10:20:01,Apple,groceries,"London, UK",mobile,0
TXN_0060052,CUST_01895,9.29,2026-01-12 14:00:42,Uber,groceries,"Mumbai, IN",mobile,0
TXN_0092111,CUST_00758,118.87,2026-02-16 09:20:58,Walmart,travel,"Mumbai, IN",mobile,0
TXN_0095146,CUST_00795,18.49,2026-01-16 12:32:36,Gas Station,groceries,"New York, US",desktop,0
TXN_0061798,CUST_01484,28.18,2026-02-28 07:33:27,Netflix,groceries,"London, UK",desktop,0
TXN_0065972,CUST_01311,31.14,2026-02-16 07:43:08,Gas Station,retail,"London, UK",pos_terminal,0
TXN_0083799,CUST_00911,198.3,2026-02-16 06:26:09,Gas Station,entertainment,"Mumbai, IN",mobile,0
TXN_0088867,CUST_01254,15.23,2026-01-31 06:24:17,Apple,entertainment,"New York, US",desktop,0
TXN_0057656,CUST_00540,18.42,2026-01-06 14:29:58,Walmart,entertainment,"Mumbai, IN",mobile,0
TXN_0076611,CUST_01674,38.36,2026-01-01 12:13:08,Uber,entertainment,"London, UK",desktop,0
TXN_0002595,CUST_01836,126.3,2026-01-20 15:40:18,Apple,groceries,"New York, US",desktop,0
TXN_0033946,CUST_00290,8.82,2026-02-03 13:01:19,Uber,groceries,"Mumbai, IN",mobile,0
TXN_0041566,CUST_00994,23.85,2026-01-19 13:11:29,Amazon,entertainment,"Mumbai, IN",mobile,0
TXN_0086431,CUST_00925,42.77,2026-01-09 12:03:16,Gas Station,groceries,"London, UK",mobile,0
TXN_0040276,CUST_00543,197.05,2026-02-15 16:13:50,Amazon,entertainment,"London, UK",mobile,0
TXN_0000147,CUST_00392,6.27,2026-01-09 18:48:34,Gas Station,groceries,"New York, US",mobile,0
TXN_0076032,CUST_00089,25.96,2026-02-09 20:49:39,Gas Station,travel,"Mumbai, IN",desktop,0
TXN_0055506,CUST_01608,13.14,2026-02-18 20:43:32,Netflix,retail,"Mumbai, IN",pos_terminal,0
TXN_0046899,CUST_01143,42.57,2026-02-08 17:34:04,Gas Station,retail,"Mumbai, IN",mobile,0
TXN_0088613,CUST_01318,201.17,2026-02-14 22:47:17,Uber,retail,"Mumbai, IN",mobile,0
TXN_0050786,CUST_01276,22.11,2026-01-06 21:56:07,Netflix,groceries,"London, UK",mobile,0
TXN_0093863,CUST_01143,11.5,2026-02-16 19:23:05,Apple,entertainment,"Mumbai, IN",desktop,0
TXN_0063700,CUST_01467,67.67,2026-02-26 14:05:13,Netflix,entertainment,"New York, US",mobile,0
TXN_0020915,CUST_01730,50.92,2026-02-06 06:24:20,Apple,entertainment,"London, UK",mobile,0
TXN_0082546,CUST_00012,41.01,2026-01-20 12:09:01,Walmart,retail,"New York, US",mobile,0
TXN_0025148,CUST_01597,35.26,2026-02-09 12:29:29,Gas Station,entertainment,"Mumbai, IN",mobile,0
TXN_0008615,CUST_01116,50.32,2026-02-23 16:24:42,Apple,groceries,"London, UK",pos_terminal,0
TXN_0045148,CUST_01009,112.13,2026-02-28 19:34:20,Gas Station,entertainment,"London, UK",mobile,0
TXN_0007800,CUST_01405,11.16,2026-01-06 16:39:40,Amazon,groceries,"London, UK",mobile,0
TXN_0007825,CUST_00918,108.23,2026-01-15 12:48:36,Apple,travel,"Mumbai, IN",mobile,0
TXN_0052290,CUST_01760,5.33,2026-01-07 12:47:01,Amazon,travel,"London, UK",mobile,0
TXN_0069405,CUST_01211,23.35,2026-01-22 14:54:19,Uber,groceries,"Mumbai, IN",mobile,0
TXN_0070186,CUST_00881,19.69,2026-01-10 14:11:53,Amazon,retail,"New York, US",pos_terminal,0
TXN_0098698,CUST_00331,859.56,2026-01-14 00:52:14,Apple,travel,"Toronto, CA",desktop,1
TXN_0077500,CUST_01913,7.11,2026-02-19 17:43:20,Walmart,retail,"Mumbai, IN",mobile,0
TXN_0068274,CUST_01237,69.87,2026-01-21 14:26:16,Gas Station,groceries,"New York, US",desktop,0
TXN_0011863,CUST_01877,75.39,2026-02-17 22:48:44,Apple,travel,"Mumbai, IN",desktop,0
TXN_0024441,CUST_00427,25.99,2026-01-04 16:47:47,Gas Station,groceries,"London, UK",mobile,0
TXN_0040721,CUST_01439,56.95,2026-02-12 20:23:05,Apple,entertainment,"London, UK",mobile,0
TXN_0038739,CUST_01881,7.94,2026-02-20 16:03:15,Amazon,entertainment,"New York, US",desktop,0
TXN_0061532,CUST_00568,67.87,2026-02-20 08:41:09,Walmart,travel,"London, UK",mobile,0
TXN_0023472,CUST_01219,34.5,2026-02-01 21:14:37,Amazon,retail,"New York, US",desktop,0
TXN_0093401,CUST_00403,47.16,2026-01-23 13:35:06,Apple,retail,"New York, US",mobile,0
TXN_0000077,CUST_01391,25.81,2026-01-02 06:14:08,Netflix,retail,"Mumbai, IN",mobile,0
TXN_0047985,CUST_01240,27.2,2026-02-02 20:42:55,Uber,retail,"New York, US",mobile,0
TXN_0046382,CUST_00048,214.82,2026-01-23 14:25:50,Netflix,travel,"London, UK",pos_terminal,0
TXN_0032697,CUST_00666,48.41,2026-02-24 19:32:01,Netflix,entertainment,"Mumbai, IN",mobile,0
TXN_0084942,CUST_01468,7.94,2026-01-23 09:44:13,Uber,entertainment,"London, UK",desktop,0
TXN_0037204,CUST_01066,9.05,2026-02-11 10:08:04,Netflix,groceries,"New York, US",mobile,0
TXN_0003006,CUST_00312,35.83,2026-01-27 12:37:55,Amazon,travel,"New York, US",pos_terminal,0
TXN_0010544,CUST_01608,28.53,2026-02-08 17:07:54,Apple,groceries,"New York, US",mobile,0
TXN_0096161,CUST_00005,32.38,2026-01-22 10:06:40,Amazon,travel,"New York, US",desktop,0
TXN_0027082,CUST_01448,58.81,2026-02-06 18:10:41,Walmart,entertainment,"Mumbai, IN",mobile,0
TXN_0042045,CUST_00182,17.45,2026-01-20 20:09:52,Uber,entertainment,"London, UK",mobile,0
TXN_0006089,CUST_00944,18.92,2026-02-05 12:09:26,Apple,travel,"New York, US",desktop,0
TXN_0010270,CUST_00707,6.4,2026-02-12 16:55:30,Apple,retail,"London, UK",mobile,0
TXN_0049040,CUST_01344,196.4,2026-01-25 12:18:40,Netflix,groceries,"Mumbai, IN",mobile,0
TXN_0005588,CUST_00709,98.49,2026-02-21 20:28:27,Apple,travel,"London, UK",mobile,0
TXN_0043427,CUST_00563,10.09,2026-02-25 14:52:24,Apple,travel,"London, UK",desktop,0
TXN_0098159,CUST_01326,60.97,2026-01-04 11:10:01,Netflix,groceries,"New York, US",pos_terminal,0
TXN_0082574,CUST_00867,15.32,2026-03-01 07:22:54,Amazon,entertainment,"London, UK",pos_terminal,0
TXN_0095841,CUST_01339,76.15,2026-02-22 15:26:47,Netflix,retail,"London, UK",pos_terminal,0
TXN_0028387,CUST_00628,13.22,2026-02-13 17:27:15,Apple,travel,"New York, US",mobile,0
TXN_0052564,CUST_01516,16.58,2026-01-20 18:39:16,Apple,retail,"New York, US",mobile,0
TXN_0086502,CUST_00829,95.71,2026-02-18 11:18:38,Gas Station,entertainment,"London, UK",desktop,0
TXN_0041995,CUST_01515,102.46,2026-03-01 13:40:19,Gas Station,entertainment,"London, UK",mobile,0
TXN_0067807,CUST_01677,69.92,2026-02-18 15:57:39,Netflix,entertainment,"New York, US",desktop,0
TXN_0033465,CUST_00835,167.55,2026-01-21 06:06:33,Walmart,travel,"London, UK",pos_terminal,0
TXN_0052283,CUST_00382,6.58,2026-02-01 15:08:06,Netflix,travel,"Mumbai, IN",mobile,0
TXN_0025790,CUST_01455,217.71,2026-02-12 20:29:08,Amazon,travel,"New York, US",desktop,0
TXN_0074737,CUST_00517,55.48,2026-02-19 11:00:18,Walmart,groceries,"Mumbai, IN",desktop,0
TXN_0095186,CUST_00896,24.09,2026-01-18 16:39:41,Walmart,retail,"New York, US",pos_terminal,0
TXN_0035389,CUST_01634,77.98,2026-02-21 15:52:48,Apple,groceries,"Mumbai, IN",pos_terminal,0
TXN_0018600,CUST_01987,9.29,2026-01-31 09:47:02,Apple,entertainment,"New York, US",mobile,0
TXN_0088797,CUST_01464,120.92,2026-01-19 14:11:07,Apple,entertainment,"New York, US",desktop,0
TXN_0071053,CUST_01376,5.75,2026-02-28 09:22:29,Uber,travel,"New York, US",mobile,0
TXN_0096228,CUST_01617,27.54,2026-02-17 16:41:30,Gas Station,entertainment,"Mumbai, IN",desktop,0
TXN_0051517,CUST_00432,40.86,2026-02-19 06:01:18,Walmart,retail,"Mumbai, IN",pos_terminal,0
TXN_0009177,CUST_00310,46.87,2026-01-01 11:02:17,Gas Station,retail,"London, UK",mobile,0
TXN_0047977,CUST_01052,110.49,2026-02-17 12:00:41,Netflix,retail,"Mumbai, IN",mobile,0
TXN_0088444,CUST_00346,78.09,2026-02-05 18:10:14,Apple,entertainment,"New York, US",desktop,0
TXN_0038942,CUST_01647,13.22,2026-02-14 06:06:15,Amazon,retail,"New York, US",desktop,0
TXN_0098449,CUST_01884,105.95,2026-01-02 11:52:30,Gas Station,travel,"London, UK",desktop,0
TXN_0081800,CUST_01315,81.72,2026-02-04 22:36:01,Apple,travel,"London, UK",mobile,0
TXN_0085785,CUST_01022,39.6,2026-01-19 21:45:48,Gas Station,entertainment,"Mumbai, IN",mobile,0
TXN_0016566,CUST_01428,117.82,2026-02-20 19:40:00,Netflix,retail,"New York, US",desktop,0
TXN_0079397,CUST_00218,95.0,2026-01-11 18:06:48,Uber,groceries,"New York, US",mobile,0
TXN_0077779,CUST_00272,42.2,2026-02-10 13:18:24,Walmart,groceries,"New York, US",mobile,0
TXN_0015429,CUST_01383,105.81,2026-01-12 13:53:40,Walmart,travel,"London, UK",desktop,0
TXN_0082503,CUST_01558,65.29,2026-02-15 10:27:11,Walmart,retail,"London, UK",mobile,0
TXN_0080816,CUST_00263,19.69,2026-01-06 13:50:20,Walmart,retail,"London, UK",pos_terminal,0
TXN_0013128,CUST_00239,137.22,2026-02-23 21:23:39,Walmart,retail,"New York, US",pos_terminal,0
TXN_0017947,CUST_00307,33.91,2026-01-05 13:59:49,Apple,entertainment,"New York, US",desktop,0
TXN_0059702,CUST_01768,40.24,2026-01-21 13:53:20,Apple,travel,"Mumbai, IN",mobile,0
TXN_0052785,CUST_01208,40.67,2026-01-23 16:52:37,Walmart,travel,"Mumbai, IN",desktop,0
TXN_0073391,CUST_00762,12.05,2026-02-14 12:49:31,Walmart,groceries,"New York, US",desktop,0
TXN_0070221,CUST_01251,19.84,2026-01-21 15:20:49,Walmart,travel,"New York, US",mobile,0
TXN_0077307,CUST_01906,14.92,2026-02-13 21:22:21,Uber,entertainment,"New York, US",desktop,0
TXN_0063129,CUST_00283,221.49,2026-01-15 22:35:22,Gas Station,groceries,"New York, US",desktop,0
TXN_0021644,CUST_00149,225.03,2026-01-31 11:00:18,Amazon,retail,"London, UK",desktop,0
TXN_0084588,CUST_01099,34.36,2026-02-03 17:20:30,Uber,travel,"Mumbai, IN",mobile,0
TXN_0052776,CUST_00741,22.75,2026-02-01 06:13:15,Walmart,groceries,"Mumbai, IN",mobile,0
TXN_0097669,CUST_00520,23.27,2026-01-28 15:41:22,Uber,entertainment,"Mumbai, IN",desktop,0
TXN_0020527,CUST_01634,13.59,2026-02-23 16:21:15,Netflix,travel,"Mumbai, IN",desktop,0
TXN_0016565,CUST_00012,27.34,2026-02-22 22:05:46,Amazon,travel,"New York, US",mobile,0
TXN_0079883,CUST_01749,20.28,2026-01-18 10:44:26,Walmart,groceries,"New York, US",mobile,0
TXN_0021874,CUST_00944,68.55,2026-02-13 14:17:38,Apple,retail,"London, UK",mobile,0
TXN_0047880,CUST_00896,5.57,2026-01-02 20:00:37,Gas Station,groceries,"London, UK",mobile,0
TXN_0002913,CUST_00867,6.69,2026-01-21 15:17:40,Apple,entertainment,"Mumbai, IN",mobile,0
TXN_0070326,CUST_01414,25.7,2026-03-01 21:43:59,Gas Station,groceries,"London, UK",desktop,0
TXN_0094939,CUST_00825,11.88,2026-01-20 09:49:58,Gas Station,groceries,"Mumbai, IN",mobile,0
TXN_0005984,CUST_01859,5.13,2026-03-01 09:39:26,Uber,retail,"London, UK",mobile,0
TXN_0056813,CUST_01539,33.17,2026-01-11 16:44:45,Netflix,entertainment,"New York, US",pos_terminal,0
TXN_0089280,CUST_01410,35.59,2026-01-22 12:48:15,Apple,travel,"New York, US",desktop,0
TXN_0044955,CUST_00861,137.07,2026-01-19 15:11:33,Netflix,retail,"London, UK",mobile,0
TXN_0098349,CUST_00972,27.29,2026-01-10 20:28:55,Amazon,groceries,"Mumbai, IN",pos_terminal,0
TXN_0001028,CUST_01485,60.73,2026-02-08 22:25:58,Walmart,entertainment,"London, UK",mobile,0
TXN_0068774,CUST_00007,39.34,2026-02-17 22:40:46,Netflix,groceries,"London, UK",mobile,0
TXN_0084967,CUST_01251,149.83,2026-02-03 21:28:02,Apple,retail,"London, UK",mobile,0
TXN_0095823,CUST_01617,15.43,2026-01-11 07:32:54,Walmart,entertainment,"New York, US",desktop,0
TXN_0015271,CUST_00031,77.57,2026-02-23 09:55:37,Gas Station,travel,"London, UK",mobile,0
TXN_0034564,CUST_00704,9.0,2026-01-02 17:23:03,Amazon,retail,"New York, US",desktop,0
TXN_0027015,CUST_01619,75.53,2026-01-01 12:31:13,Amazon,entertainment,"Mumbai, IN",pos_terminal,0
TXN_0060065,CUST_01255,24.08,2026-02-11 06:17:34,Uber,groceries,"London, UK",mobile,0
TXN_0078373,CUST_00682,10.86,2026-01-26 20:03:36,Uber,retail,"London, UK",mobile,0
TXN_0065870,CUST_01047,93.19,2026-01-01 21:27:24,Gas Station,retail,"London, UK",mobile,0
TXN_0092675,CUST_00961,118.49,2026-02-06 10:32:47,Gas Station,groceries,"Mumbai, IN",mobile,0
TXN_0078982,CUST_00408,5.6,2026-02-10 07:25:49,Netflix,groceries,"Mumbai, IN",desktop,0
TXN_0050345,CUST_01109,66.68,2026-02-09 12:42:00,Apple,groceries,"London, UK",pos_terminal,0
TXN_0039861,CUST_01647,81.57,2026-01-20 18:28:08,Apple,travel,"London, UK",pos_terminal,0
TXN_0093257,CUST_01272,23.74,2026-01-06 16:11:50,Gas Station,groceries,"Mumbai, IN",mobile,0
TXN_0034788,CUST_01194,12.68,2026-02-01 10:46:16,Netflix,entertainment,"London, UK",desktop,0
TXN_0030263,CUST_00966,9.15,2026-01-21 16:08:58,Apple,groceries,"Mumbai, IN",pos_terminal,0
TXN_0027136,CUST_01387,22.17,2026-01-04 22:29:21,Walmart,retail,"New York, US",mobile,0
TXN_0060978,CUST_01681,34.94,2026-01-13 17:55:39,Gas Station,travel,"New York, US",mobile,0
TXN_0080415,CUST_00657,68.93,2026-01-22 13:01:22,Netflix,groceries,"New York, US",mobile,0
TXN_0079066,CUST_00055,105.34,2026-02-19 18:14:04,Gas Station,travel,"London, UK",mobile,0
TXN_0004850,CUST_00620,21.61,2026-01-02 16:22:45,Apple,entertainment,"New York, US",pos_terminal,0
TXN_0089833,CUST_01352,79.01,2026-02-13 20:58:35,Uber,groceries,"London, UK",pos_terminal,0
TXN_0064824,CUST_00901,18.35,2026-01-25 17:34:04,Walmart,groceries,"Mumbai, IN",desktop,0
TXN_0080246,CUST_00209,52.68,2026-02-21 13:24:29,Gas Station,travel,"Mumbai, IN",desktop,0
TXN_0020524,CUST_00847,40.32,2026-02-27 20:13:12,Netflix,entertainment,"New York, US",mobile,0
TXN_0004448,CUST_00214,7.92,2026-02-08 18:39:37,Uber,retail,"Mumbai, IN",mobile,0
TXN_0069397,CUST_00806,64.96,2026-01-05 22:59:40,Netflix,travel,"New York, US",desktop,0
TXN_0085718,CUST_01566,77.73,2026-01-14 16:23:55,Walmart,travel,"London, UK",mobile,0
TXN_0050979,CUST_00997,27.55,2026-01-02 18:31:46,Apple,retail,"New York, US",mobile,0
TXN_0080437,CUST_01178,54.27,2026-02-12 19:00:52,Netflix,entertainment,"New York, US",desktop,0
TXN_0084605,CUST_01870,43.33,2026-02-21 07:46:48,Netflix,travel,"London, UK",mobile,0
TXN_0095880,CUST_00854,60.12,2026-02-11 11:09:17,Gas Station,groceries,"Mumbai, IN",desktop,0
TXN_0047202,CUST_00121,51.16,2026-01-26 18:32:38,Gas Station,entertainment,"Mumbai, IN",mobile,0
TXN_0000358,CUST_00151,22.55,2026-01-31 17:56:23,Walmart,retail,"London, UK",desktop,0
TXN_0066834,CUST_00452,9.22,2026-01-29 13:24:36,Apple,retail,"New York, US",mobile,0
TXN_0095828,CUST_00964,28.39,2026-01-27 12:03:52,Walmart,groceries,"London, UK",mobile,0
TXN_0076341,CUST_00612,19.3,2026-01-07 19:21:08,Gas Station,groceries,"New York, US",desktop,0
TXN_0082124,CUST_00811,54.45,2026-02-26 16:40:24,Walmart,groceries,"London, UK",desktop,0
TXN_0056866,CUST_01720,218.88,2026-01-29 19:22:55,Walmart,groceries,"New York, US",mobile,0
